,0
8409,0
8410,1181
8411,0
8412,37
8413,0
8414,0
8415,0
8416,837
8417,0
8418,0
8419,532
8420,305
8421,147
8422,0
8423,533
8424,0
8425,190
8426,0
8427,0
8428,1319
8429,0
8430,150
8431,1338
8432,0
8433,677
8434,0
8435,681
8436,0
8437,391
8438,265
8439,0
8440,0
8441,1471
8442,0
8443,0
8444,0
8445,0
8446,0
8447,241
8448,966
8449,0
8450,0
8451,1022
8452,0
8453,1510
8454,1392
8455,513
8456,188
8457,1540
8458,0
8459,0
8460,1218
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,2
8472,0
8473,1326
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,492
8487,111
8488,0
8489,0
8490,0
8491,0
8492,475
8493,0
8494,1119
8495,0
8496,178
8497,179
8498,72
8499,0
8500,0
8501,0
8502,0
8503,0
8504,0
8505,0
8506,762
8507,1018
8508,1114
8509,0
8510,0
8511,106
8512,1347
8513,0
8514,706
8515,948
8516,1204
8517,529
8518,517
8519,0
8520,0
8521,990
8522,0
8523,0
8524,0
8525,0
8526,840
8527,0
8528,0
8529,1190
8530,0
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,1445
8539,0
8540,275
8541,0
8542,131
8543,0
8544,1283
8545,0
8546,1218
8547,1199
8548,0
8549,0
8550,535
8551,1453
8552,0
8553,178
8554,0
8555,0
8556,0
8557,582
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,1546
8573,613
8574,0
8575,0
8576,1330
8577,0
8578,0
8579,0
8580,0
8581,0
8582,1404
8583,39
8584,333
8585,148
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,346
8594,0
8595,0
8596,0
8597,0
8598,823
8599,715
8600,0
8601,0
8602,73
8603,0
8604,0
8605,0
8606,1026
8607,0
8608,0
8609,0
8610,0
8611,1024
8612,1404
8613,557
8614,0
8615,18
8616,0
8617,1083
8618,0
8619,0
8620,0
8621,1204
8622,81
8623,0
8624,1527
8625,0
8626,0
8627,1369
8628,0
8629,0
8630,1253
8631,476
8632,0
8633,0
8634,0
8635,0
8636,75
8637,0
8638,0
8639,0
8640,266
8641,0
8642,0
8643,532
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,1035
8652,710
8653,0
8654,0
8655,0
8656,0
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,780
8668,0
8669,444
8670,0
8671,1319
8672,0
8673,0
8674,0
8675,0
8676,1273
8677,0
8678,0
8679,0
8680,158
8681,0
8682,0
8683,698
8684,255
8685,0
8686,0
8687,488
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,253
8696,0
8697,0
8698,0
8699,303
8700,684
8701,0
8702,0
8703,0
8704,0
8705,1217
8706,0
8707,0
8708,0
8709,874
8710,0
8711,0
8712,68
8713,0
8714,0
8715,779
8716,886
8717,0
8718,0
8719,0
8720,0
8721,249
8722,1
8723,0
8724,1497
8725,0
8726,508
8727,0
8728,0
8729,0
8730,0
8731,0
8732,827
8733,709
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,211
8744,0
8745,0
8746,0
8747,1363
8748,0
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,416
8757,1157
8758,0
8759,947
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,481
8769,0
8770,0
8771,923
8772,1237
8773,834
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,313
8785,0
8786,0
8787,0
8788,160
8789,0
8790,0
8791,0
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,894
8801,0
8802,0
8803,0
8804,0
8805,0
8806,1042
8807,628
8808,0
8809,156
8810,0
8811,0
8812,0
8813,0
8814,496
8815,337
8816,0
8817,898
8818,139
8819,123
8820,0
8821,0
8822,0
8823,0
8824,0
8825,0
8826,0
8827,0
8828,0
8829,214
8830,0
8831,0
8832,0
8833,142
8834,0
8835,280
8836,0
8837,793
8838,0
8839,0
8840,151
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1127
8847,0
8848,0
8849,0
8850,0
8851,0
8852,148
8853,406
8854,0
8855,975
8856,0
8857,0
8858,216
8859,0
8860,0
8861,515
8862,0
8863,0
8864,1009
8865,1020
8866,0
8867,1315
8868,72
8869,1350
8870,0
8871,470
8872,0
8873,708
8874,0
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8881,0
8882,0
8883,1206
8884,788
8885,731
8886,1009
8887,0
8888,0
8889,0
8890,0
8891,0
8892,653
8893,0
8894,0
8895,0
8896,0
8897,0
8898,1193
8899,810
8900,0
8901,0
8902,713
8903,0
8904,921
8905,0
8906,0
8907,0
8908,94
8909,0
8910,0
8911,0
8912,0
8913,0
8914,67
8915,0
8916,1117
8917,0
8918,0
8919,0
8920,965
8921,72
8922,0
8923,0
8924,0
8925,0
8926,589
8927,0
8928,0
8929,0
8930,0
8931,0
8932,273
8933,1159
8934,1010
8935,0
8936,0
8937,0
8938,0
8939,0
8940,730
8941,841
8942,0
8943,0
8944,0
8945,0
8946,675
8947,0
8948,0
8949,1074
8950,0
8951,0
8952,0
8953,0
8954,0
8955,0
8956,0
8957,1371
8958,852
8959,0
8960,0
8961,522
8962,1072
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,949
8970,1375
8971,1024
8972,0
8973,0
8974,0
8975,0
8976,198
8977,0
8978,0
8979,0
8980,452
8981,783
8982,0
8983,0
8984,0
8985,18
8986,989
8987,271
8988,0
8989,0
8990,0
8991,0
8992,0
8993,11
8994,0
8995,1220
8996,116
8997,0
8998,0
8999,160
9000,1254
9001,1114
9002,0
9003,991
9004,0
9005,0
9006,46
9007,677
9008,41
9009,0
9010,1498
9011,0
9012,0
9013,0
9014,1382
9015,121
9016,0
9017,129
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,736
9025,0
9026,624
9027,0
9028,0
9029,430
9030,0
9031,468
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,267
9040,0
9041,1440
9042,932
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,0
9052,406
9053,7
9054,0
9055,1082
9056,0
9057,242
9058,0
9059,0
9060,0
9061,0
9062,0
9063,380
9064,1477
9065,1220
9066,0
9067,1278
9068,80
9069,305
9070,0
9071,114
9072,0
9073,0
9074,0
9075,224
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,0
9083,0
9084,0
9085,0
9086,160
9087,177
9088,0
9089,0
9090,1048
9091,812
9092,0
9093,630
9094,0
9095,0
9096,0
9097,1105
9098,0
9099,0
9100,0
9101,1356
9102,0
9103,1446
9104,0
9105,1353
9106,0
9107,0
9108,0
9109,0
9110,255
9111,0
9112,0
9113,0
9114,0
9115,404
9116,0
9117,0
9118,0
9119,0
9120,60
9121,703
9122,0
9123,171
9124,0
9125,617
9126,439
9127,0
9128,892
9129,1155
9130,0
9131,15
9132,857
9133,0
9134,0
9135,1055
9136,0
9137,0
9138,0
9139,0
9140,0
9141,516
9142,0
9143,0
9144,0
9145,0
9146,0
9147,714
9148,0
9149,0
9150,0
9151,338
9152,0
9153,897
9154,872
9155,0
9156,0
9157,0
9158,0
9159,0
9160,365
9161,0
9162,0
9163,1201
9164,627
9165,0
9166,0
9167,628
9168,0
9169,0
9170,0
9171,0
9172,671
9173,1346
9174,0
9175,1194
9176,0
9177,0
9178,0
9179,190
9180,0
9181,873
9182,898
9183,1424
9184,337
9185,1540
9186,0
9187,39
9188,0
9189,333
9190,0
9191,1423
9192,0
9193,0
9194,0
9195,0
9196,0
9197,446
9198,1298
9199,116
9200,641
9201,0
9202,0
9203,0
9204,17
9205,0
9206,0
9207,45
9208,0
9209,0
9210,1142
9211,0
9212,0
9213,629
9214,0
9215,0
9216,356
9217,0
9218,0
9219,0
9220,572
9221,813
9222,0
9223,0
9224,1450
9225,838
9226,0
9227,1504
9228,0
9229,403
9230,0
9231,0
9232,0
9233,0
9234,0
9235,1004
9236,0
9237,0
9238,710
9239,0
9240,0
9241,0
9242,0
9243,0
9244,1484
9245,327
9246,0
9247,0
9248,0
9249,364
9250,0
9251,1182
9252,405
9253,0
9254,776
9255,485
9256,0
9257,0
9258,1225
9259,674
9260,0
9261,0
9262,0
9263,712
9264,0
9265,404
9266,0
9267,0
9268,315
9269,0
9270,0
9271,0
9272,0
9273,1079
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,0
9281,0
9282,0
9283,0
9284,1289
9285,0
9286,972
9287,0
9288,1239
9289,78
9290,0
9291,0
9292,483
9293,794
9294,296
9295,39
9296,0
9297,0
9298,0
9299,0
9300,0
9301,434
9302,335
9303,448
9304,0
9305,0
9306,193
9307,0
9308,0
9309,0
9310,0
9311,0
9312,934
9313,0
9314,0
9315,243
9316,1440
9317,366
9318,0
9319,473
9320,125
9321,0
9322,0
9323,1216
9324,0
9325,1353
9326,0
9327,0
9328,0
9329,0
9330,0
9331,0
9332,524
9333,0
9334,0
9335,1155
9336,0
9337,0
9338,1199
9339,0
9340,1548
9341,0
9342,109
9343,0
9344,187
9345,1268
9346,0
9347,0
9348,0
9349,0
9350,0
9351,116
9352,0
9353,0
9354,422
9355,0
9356,0
9357,391
9358,0
9359,0
9360,0
9361,0
9362,1166
9363,0
9364,0
9365,0
9366,1208
9367,122
9368,0
9369,0
9370,0
9371,0
9372,0
9373,6
9374,462
9375,0
9376,0
9377,0
9378,9
9379,0
9380,0
9381,677
9382,1452
9383,0
9384,267
9385,198
9386,1412
9387,0
9388,0
9389,0
9390,1204
9391,0
9392,0
9393,1031
9394,131
9395,0
9396,0
9397,0
9398,0
9399,0
9400,0
9401,0
9402,1525
9403,0
9404,0
9405,0
9406,0
9407,0
9408,121
9409,0
9410,0
9411,132
9412,0
9413,379
9414,427
9415,0
9416,0
9417,550
9418,325
9419,190
9420,0
9421,0
9422,499
9423,0
9424,0
9425,858
9426,0
9427,235
9428,36
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,989
9439,0
9440,0
9441,334
9442,0
9443,681
9444,0
9445,0
9446,455
9447,0
9448,365
9449,0
9450,0
9451,0
9452,0
9453,808
9454,0
9455,0
9456,0
9457,0
9458,0
9459,291
9460,152
9461,0
9462,1156
9463,1049
9464,0
9465,0
9466,0
9467,0
9468,0
9469,0
9470,0
9471,0
9472,1044
9473,0
9474,0
9475,0
9476,0
9477,0
9478,0
9479,1198
9480,0
9481,493
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,601
9489,172
9490,796
9491,0
9492,0
9493,0
9494,0
9495,985
9496,0
9497,0
9498,0
9499,0
9500,329
9501,0
9502,0
9503,713
9504,0
9505,0
9506,0
9507,0
9508,1102
9509,0
9510,0
9511,793
9512,0
9513,523
9514,1475
9515,0
9516,190
9517,0
9518,903
9519,1175
9520,711
9521,0
9522,11
9523,608
9524,0
9525,0
9526,0
9527,0
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,0
9535,0
9536,0
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,1520
9545,578
9546,822
9547,586
9548,1358
9549,97
9550,0
9551,948
9552,0
9553,887
9554,370
9555,0
9556,0
9557,0
9558,0
9559,0
9560,0
9561,0
9562,1040
9563,0
9564,0
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9571,1434
9572,484
9573,0
9574,1248
9575,0
9576,516
9577,0
9578,0
9579,0
9580,0
9581,1058
9582,0
9583,0
9584,0
9585,455
9586,0
9587,0
9588,0
9589,1516
9590,0
9591,0
9592,151
9593,0
9594,0
9595,0
9596,0
9597,0
9598,0
9599,0
9600,952
9601,0
9602,0
9603,1198
9604,1394
9605,952
9606,0
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,0
9615,0
9616,0
9617,228
9618,0
9619,1204
9620,0
9621,0
9622,0
9623,0
9624,800
9625,0
9626,1514
9627,0
9628,0
9629,832
9630,0
9631,323
9632,0
9633,282
9634,24
9635,0
9636,1398
9637,0
9638,668
9639,307
9640,0
9641,24
9642,0
9643,0
9644,0
9645,0
9646,744
9647,886
9648,0
9649,0
9650,335
9651,0
9652,0
9653,59
9654,72
9655,0
9656,0
9657,1504
9658,1264
9659,0
9660,0
9661,7
9662,0
9663,0
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,345
9671,0
9672,1467
9673,1358
9674,0
9675,0
9676,0
9677,0
9678,0
9679,0
9680,0
9681,0
9682,929
9683,132
9684,0
9685,0
9686,0
9687,0
9688,0
9689,0
9690,0
9691,259
9692,0
9693,0
9694,604
9695,0
9696,617
9697,176
9698,0
9699,0
9700,0
9701,0
9702,1314
9703,0
9704,0
9705,0
9706,0
9707,0
9708,0
9709,1469
9710,0
9711,0
9712,1167
9713,0
9714,1423
9715,0
9716,0
9717,1146
9718,0
9719,0
9720,0
9721,728
9722,0
9723,0
9724,0
9725,0
9726,1173
9727,0
9728,0
9729,0
9730,0
9731,0
9732,0
9733,0
9734,1528
9735,0
9736,747
9737,0
9738,0
9739,1438
9740,571
9741,295
9742,0
9743,0
9744,0
9745,0
9746,0
9747,0
9748,511
9749,0
9750,0
9751,1048
9752,0
9753,0
9754,0
9755,1056
9756,993
9757,0
9758,928
9759,0
9760,687
9761,1001
9762,0
9763,0
9764,1475
9765,0
9766,0
9767,0
9768,0
9769,527
9770,1150
9771,0
9772,0
9773,0
9774,0
9775,0
9776,1396
9777,86
9778,0
9779,0
9780,146
9781,0
9782,453
9783,1064
9784,0
9785,273
9786,0
9787,0
9788,455
9789,0
9790,0
9791,372
9792,0
9793,0
9794,0
9795,0
9796,714
9797,0
9798,944
9799,37
9800,768
9801,0
9802,0
9803,435
9804,0
9805,1116
9806,819
9807,1013
9808,0
9809,0
9810,0
9811,0
9812,1120
9813,0
9814,0
9815,66
9816,0
9817,0
9818,0
9819,1208
9820,0
9821,376
9822,0
9823,255
9824,982
9825,0
9826,0
9827,3
9828,1251
9829,1387
9830,1329
9831,0
9832,1268
9833,0
9834,0
9835,404
9836,0
9837,0
9838,1471
9839,0
9840,201
9841,1096
9842,0
9843,211
9844,1372
9845,0
9846,0
9847,0
9848,0
9849,0
9850,0
9851,643
9852,0
9853,308
9854,1195
9855,0
9856,814
9857,0
9858,0
9859,563
9860,0
9861,0
9862,0
9863,72
9864,0
9865,227
9866,0
9867,421
9868,0
9869,0
9870,0
9871,0
9872,1204
9873,0
9874,1501
9875,0
9876,976
9877,0
9878,0
9879,0
9880,0
9881,0
9882,1523
9883,140
9884,481
9885,0
9886,0
9887,969
9888,0
9889,0
9890,0
9891,0
9892,840
9893,586
9894,0
9895,562
9896,0
9897,0
9898,1495
9899,0
9900,0
9901,536
9902,0
9903,0
9904,1216
9905,434
9906,1459
9907,1157
9908,1417
9909,0
9910,901
9911,0
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,474
9922,1228
9923,954
9924,271
9925,271
9926,944
9927,0
9928,487
9929,776
9930,7
9931,0
9932,1363
9933,0
9934,836
9935,0
9936,0
9937,0
9938,0
9939,43
9940,0
9941,1118
9942,0
9943,37
9944,1390
9945,0
9946,0
9947,0
9948,0
9949,0
9950,0
9951,1526
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1370
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,0
9968,498
9969,0
9970,0
9971,727
9972,0
9973,0
9974,895
9975,0
9976,501
9977,0
9978,1516
9979,0
9980,0
9981,0
9982,1150
9983,0
9984,0
9985,0
9986,710
9987,964
9988,0
9989,0
9990,0
9991,646
9992,0
9993,0
9994,0
9995,0
9996,1109
9997,681
9998,0
9999,0
10000,0
10001,0
10002,0
10003,0
10004,1428
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,688
10013,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,0
10020,1112
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10027,0
10028,0
10029,0
10030,0
10031,583
10032,1314
10033,0
10034,0
10035,0
10036,0
10037,1497
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,875
10049,1425
10050,0
10051,0
10052,1517
10053,0
10054,0
10055,716
10056,0
10057,0
10058,0
10059,223
10060,774
10061,866
10062,0
10063,571
10064,0
10065,907
10066,393
10067,0
10068,0
10069,0
10070,0
10071,0
10072,0
10073,1214
10074,0
10075,0
10076,0
10077,0
10078,0
10079,1548
10080,355
10081,190
10082,756
10083,565
10084,792
10085,0
10086,0
10087,9
10088,0
10089,0
10090,1465
10091,0
10092,0
10093,652
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,0
10101,980
10102,0
10103,0
10104,0
10105,0
10106,0
10107,0
10108,531
10109,31
10110,191
10111,1139
10112,0
10113,326
10114,592
10115,0
10116,819
10117,0
10118,0
10119,0
10120,624
10121,270
10122,0
10123,0
10124,0
10125,1476
10126,0
10127,0
10128,0
10129,0
10130,0
10131,931
10132,0
10133,367
10134,0
10135,968
10136,0
10137,0
10138,0
10139,0
10140,0
10141,0
10142,0
10143,483
10144,0
10145,1083
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,1342
10153,152
10154,0
10155,0
10156,550
10157,0
10158,1373
10159,0
10160,0
10161,1393
10162,0
10163,0
10164,0
10165,600
10166,38
10167,0
10168,1062
10169,465
10170,0
10171,1235
10172,821
10173,0
10174,0
10175,648
10176,0
10177,0
10178,0
10179,0
10180,0
10181,0
10182,0
10183,0
10184,0
10185,0
10186,408
10187,0
10188,247
10189,438
10190,1348
10191,1
10192,592
10193,0
10194,0
10195,0
10196,0
10197,0
10198,539
10199,0
10200,480
10201,0
10202,0
10203,0
10204,1046
10205,0
10206,0
10207,0
10208,374
10209,784
10210,0
10211,0
10212,1539
10213,399
10214,924
10215,0
10216,0
10217,178
10218,0
10219,0
10220,1055
10221,0
10222,1206
10223,0
10224,0
10225,0
10226,1437
10227,1372
10228,7
10229,817
10230,0
10231,0
10232,0
10233,0
10234,221
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,1457
10242,0
10243,0
10244,0
10245,0
10246,1381
10247,0
10248,0
10249,1215
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,1132
10257,647
10258,0
10259,0
10260,0
10261,269
10262,0
10263,0
10264,1521
10265,0
10266,14
10267,0
10268,165
10269,0
10270,0
10271,0
10272,0
10273,0
10274,1352
10275,0
10276,0
10277,0
10278,0
10279,1389
10280,0
10281,0
10282,0
10283,0
10284,0
10285,929
10286,0
10287,0
10288,1039
10289,0
10290,806
10291,0
10292,0
10293,0
10294,0
10295,414
10296,0
10297,0
10298,0
10299,180
10300,812
10301,0
10302,1411
10303,1516
10304,0
10305,0
10306,0
10307,778
10308,0
10309,1066
10310,1001
10311,439
10312,0
10313,0
10314,0
10315,0
10316,0
10317,0
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,1360
10326,0
10327,0
10328,144
10329,785
10330,0
10331,0
10332,0
10333,0
10334,0
10335,1005
10336,698
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,0
10344,0
10345,1143
10346,1327
10347,238
10348,293
10349,0
10350,421
10351,0
10352,341
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,0
10360,0
10361,1226
10362,249
10363,0
10364,795
10365,0
10366,0
10367,829
10368,0
10369,0
10370,784
10371,0
10372,0
10373,0
10374,0
10375,839
10376,499
10377,0
10378,1021
10379,0
10380,0
10381,0
10382,1396
10383,788
10384,0
10385,13
10386,1281
10387,0
10388,0
10389,757
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,0
10399,0
10400,0
10401,1340
10402,0
10403,0
10404,201
10405,0
10406,432
10407,475
10408,0
10409,0
10410,998
10411,0
10412,1376
10413,0
10414,607
10415,0
10416,627
10417,0
10418,0
10419,0
10420,11
10421,0
10422,248
10423,0
10424,1474
10425,71
10426,0
10427,1051
10428,0
10429,0
10430,0
10431,0
10432,0
10433,0
10434,0
10435,0
10436,0
10437,0
10438,0
10439,381
10440,0
10441,0
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,5
10449,0
10450,30
10451,297
10452,0
10453,0
10454,0
10455,0
10456,0
10457,0
10458,0
10459,1461
10460,404
10461,0
10462,1204
10463,0
10464,0
10465,0
10466,0
10467,1270
10468,0
10469,0
10470,0
10471,410
10472,0
10473,541
10474,0
10475,0
10476,0
10477,1048
10478,210
10479,12
10480,0
10481,0
10482,0
10483,0
10484,0
10485,1221
10486,933
10487,0
10488,0
10489,681
10490,0
10491,0
10492,0
10493,0
10494,819
10495,1255
10496,0
10497,0
10498,0
10499,0
10500,0
10501,0
10502,0
10503,323
10504,0
10505,594
10506,0
10507,0
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,0
10515,0
10516,601
10517,0
10518,168
10519,0
10520,0
10521,466
10522,1286
10523,589
10524,754
10525,0
10526,0
10527,0
10528,0
10529,0
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,0
10538,0
10539,1152
10540,0
10541,0
10542,0
10543,0
10544,375
10545,0
10546,0
10547,427
10548,0
10549,470
10550,720
10551,0
10552,0
10553,0
10554,429
10555,886
10556,1022
10557,0
10558,1238
10559,0
10560,0
10561,658
10562,0
10563,0
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,1543
10573,0
10574,0
10575,15
10576,1341
10577,93
10578,0
10579,0
10580,0
10581,0
10582,1377
10583,689
10584,0
10585,0
10586,0
10587,0
10588,1133
10589,1174
10590,998
10591,0
10592,678
10593,0
10594,0
10595,0
10596,0
10597,274
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,486
10605,0
10606,1378
10607,0
10608,0
10609,0
10610,0
10611,378
10612,338
10613,0
10614,0
10615,0
10616,0
10617,0
10618,1549
10619,0
10620,0
10621,0
10622,0
10623,0
10624,0
10625,0
10626,0
10627,0
10628,0
10629,0
10630,0
10631,0
10632,0
10633,920
10634,0
10635,1254
10636,545
10637,0
10638,0
10639,0
10640,862
10641,1123
10642,0
10643,0
10644,0
10645,0
10646,1220
10647,0
10648,0
10649,396
10650,0
10651,0
10652,0
10653,0
10654,101
10655,0
10656,0
10657,0
10658,0
10659,1433
10660,694
10661,0
10662,0
10663,0
10664,898
10665,1384
10666,0
10667,956
10668,0
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,0
10676,1473
10677,0
10678,545
10679,0
10680,0
10681,689
10682,0
10683,0
10684,0
10685,0
10686,743
10687,0
10688,0
10689,0
10690,0
10691,0
10692,87
10693,0
10694,0
10695,0
10696,0
10697,0
10698,0
10699,0
10700,99
10701,0
10702,0
10703,353
10704,0
10705,1134
10706,747
10707,1140
10708,0
10709,0
10710,537
10711,0
10712,0
10713,966
10714,0
10715,0
10716,0
10717,727
10718,0
10719,989
10720,477
10721,0
10722,0
10723,312
10724,1486
10725,0
10726,0
10727,0
10728,452
10729,0
10730,660
10731,1417
10732,0
10733,580
10734,1485
10735,0
10736,330
10737,1491
10738,0
10739,0
10740,0
10741,0
10742,0
10743,616
10744,0
10745,0
10746,0
10747,0
10748,1356
10749,0
10750,0
10751,0
10752,609
10753,0
10754,0
10755,621
10756,0
10757,0
10758,7
10759,1004
10760,0
10761,0
10762,0
10763,0
10764,0
10765,0
10766,0
10767,228
10768,0
10769,1271
10770,0
10771,0
10772,1033
10773,21
10774,170
10775,0
10776,0
10777,0
10778,0
10779,0
10780,0
10781,684
10782,0
10783,0
10784,3
10785,683
10786,0
10787,0
10788,0
10789,0
10790,16
10791,1206
10792,0
10793,0
10794,946
10795,0
10796,1056
10797,0
10798,271
10799,0
10800,0
10801,888
10802,1315
10803,0
10804,13
10805,713
10806,0
10807,0
10808,0
10809,942
10810,0
10811,0
10812,0
10813,368
10814,0
10815,0
10816,302
10817,1028
10818,0
10819,320
10820,0
10821,0
10822,0
10823,0
10824,0
10825,0
10826,0
10827,0
10828,0
10829,0
10830,0
10831,660
10832,273
10833,453
10834,0
10835,0
10836,0
10837,0
10838,0
10839,0
10840,0
10841,1369
10842,0
10843,0
10844,901
10845,0
10846,0
10847,78
10848,506
10849,0
10850,0
10851,0
10852,709
10853,0
10854,0
10855,939
10856,0
10857,768
10858,0
10859,0
10860,0
10861,0
10862,0
10863,0
10864,0
10865,338
10866,1062
10867,0
10868,0
10869,0
10870,0
10871,1140
10872,141
10873,631
10874,0
10875,702
10876,566
10877,1443
10878,0
10879,0
10880,0
10881,0
10882,0
10883,0
10884,1168
10885,0
10886,0
10887,0
10888,994
10889,0
10890,0
10891,0
10892,0
10893,1268
10894,0
10895,679
10896,0
10897,0
10898,0
10899,0
10900,332
10901,0
10902,0
10903,0
10904,865
10905,0
10906,849
10907,0
10908,569
10909,0
10910,0
10911,0
10912,0
10913,294
10914,0
10915,501
10916,141
10917,0
10918,0
10919,0
10920,0
10921,1545
10922,0
10923,0
10924,0
10925,0
10926,1453
10927,0
10928,0
10929,0
10930,0
10931,0
10932,0
10933,839
10934,574
10935,0
10936,0
10937,822
10938,0
10939,0
10940,0
10941,0
10942,0
10943,0
10944,0
10945,1136
10946,0
10947,0
10948,0
10949,1278
10950,1403
10951,0
10952,0
10953,840
10954,0
10955,0
10956,882
10957,375
10958,12
10959,0
10960,0
10961,0
10962,0
10963,0
10964,0
10965,554
10966,0
10967,0
10968,0
10969,0
10970,0
10971,0
10972,0
10973,0
10974,0
10975,545
10976,495
10977,0
10978,0
10979,0
10980,0
10981,0
10982,0
10983,1476
10984,0
10985,1361
10986,0
10987,994
10988,0
10989,0
10990,0
10991,0
10992,0
10993,112
10994,0
10995,0
10996,0
10997,0
10998,376
10999,0
11000,0
11001,0
11002,0
11003,684
11004,660
11005,0
11006,0
11007,0
11008,1306
11009,152
11010,0
11011,0
11012,0
11013,0
11014,0
11015,0
11016,0
11017,1199
11018,0
11019,461
11020,0
11021,893
11022,0
11023,1386
11024,0
11025,0
11026,39
11027,0
11028,0
11029,1357
11030,0
11031,724
11032,0
11033,0
11034,315
11035,0
11036,1454
11037,0
11038,0
11039,0
11040,0
11041,0
11042,0
11043,0
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,0
11052,0
11053,0
11054,0
11055,0
11056,0
11057,232
11058,0
11059,0
11060,1249
11061,0
11062,0
11063,0
11064,0
11065,0
11066,0
11067,0
11068,0
11069,0
11070,0
11071,0
11072,0
11073,730
11074,0
11075,0
11076,0
11077,0
11078,0
11079,0
11080,499
11081,0
11082,0
11083,0
11084,1516
11085,871
11086,791
11087,0
11088,0
11089,0
11090,0
11091,0
11092,1395
11093,0
11094,939
11095,0
11096,0
11097,0
11098,0
11099,0
11100,0
11101,608
11102,1443
11103,342
11104,0
11105,0
11106,846
11107,0
11108,0
11109,172
11110,14
11111,0
11112,0
11113,0
11114,0
11115,0
11116,970
11117,1505
11118,696
11119,0
11120,253
11121,304
11122,366
11123,0
11124,0
11125,703
11126,0
11127,0
11128,0
11129,0
11130,0
11131,0
11132,0
11133,0
11134,0
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,1430
11143,599
11144,0
11145,0
11146,0
11147,1416
11148,0
11149,669
11150,0
11151,0
